user_id,session_id,touchpoint_order,channel,timestamp,category_id,converted,journey_length,data_source
U00504,S00504_2,2,Social Media,2025-02-07 03:00:00,975,0,5,SYNTHETIC
U00504,S00504_3,3,Referral,2025-02-08 08:00:00,975,0,5,SYNTHETIC
U00504,S00504_4,4,Paid Search,2025-02-09 05:00:00,975,0,5,SYNTHETIC
U00504,S00504_5,5,Direct,2025-02-11 15:00:00,975,1,5,SYNTHETIC
U00505,S00505_1,1,Direct,2025-01-03 03:00:00,913,0,5,SYNTHETIC
U00505,S00505_2,2,Organic Search,2025-01-04 20:00:00,913,0,5,SYNTHETIC
U00505,S00505_3,3,Direct,2025-01-06 06:00:00,913,0,5,SYNTHETIC
U00505,S00505_4,4,Direct,2025-01-06 20:00:00,913,0,5,SYNTHETIC
U00505,S00505_5,5,Social Media,2025-01-07 06:00:00,913,0,5,SYNTHETIC
U00506,S00506_1,1,Email,2025-01-13 23:00:00,1129,0,2,SYNTHETIC
U00506,S00506_2,2,Direct,2025-01-14 11:00:00,1129,0,2,SYNTHETIC
U00507,S00507_1,1,Display Ads,2025-02-27 04:00:00,60,0,4,SYNTHETIC
U00507,S00507_2,2,Social Media,2025-03-01 12:00:00,60,0,4,SYNTHETIC
U00507,S00507_3,3,Organic Search,2025-03-02 10:00:00,60,0,4,SYNTHETIC
U00507,S00507_4,4,Paid Search,2025-03-04 18:00:00,60,1,4,SYNTHETIC
U00508,S00508_1,1,Organic Search,2025-01-23 01:00:00,1498,0,3,SYNTHETIC
U00508,S00508_2,2,Paid Search,2025-01-25 06:00:00,1498,0,3,SYNTHETIC
U00508,S00508_3,3,Email,2025-01-28 05:00:00,1498,0,3,SYNTHETIC
U00509,S00509_1,1,Referral,2025-02-05 13:00:00,749,0,2,SYNTHETIC
U00509,S00509_2,2,Referral,2025-02-07 04:00:00,749,0,2,SYNTHETIC
U00510,S00510_1,1,Organic Search,2025-01-28 23:00:00,361,0,5,SYNTHETIC
U00510,S00510_2,2,Referral,2025-01-31 14:00:00,361,0,5,SYNTHETIC
U00510,S00510_3,3,Referral,2025-02-01 10:00:00,361,0,5,SYNTHETIC
U00510,S00510_4,4,Display Ads,2025-02-01 17:00:00,361,0,5,SYNTHETIC
U00510,S00510_5,5,Referral,2025-02-03 16:00:00,361,1,5,SYNTHETIC
U00511,S00511_1,1,Organic Search,2025-01-21 14:00:00,1375,0,1,SYNTHETIC
U00512,S00512_1,1,Organic Search,2025-01-15 14:00:00,676,0,4,SYNTHETIC
U00512,S00512_2,2,Organic Search,2025-01-16 01:00:00,676,0,4,SYNTHETIC
U00512,S00512_3,3,Email,2025-01-18 14:00:00,676,0,4,SYNTHETIC
U00512,S00512_4,4,Direct,2025-01-19 05:00:00,676,1,4,SYNTHETIC
U00513,S00513_1,1,Email,2025-02-01 10:00:00,353,0,3,SYNTHETIC
U00513,S00513_2,2,Organic Search,2025-02-01 22:00:00,353,0,3,SYNTHETIC
U00513,S00513_3,3,Referral,2025-02-04 20:00:00,353,0,3,SYNTHETIC
U00514,S00514_1,1,Social Media,2025-02-28 00:00:00,695,0,2,SYNTHETIC
U00514,S00514_2,2,Organic Search,2025-03-01 00:00:00,695,0,2,SYNTHETIC
U00515,S00515_1,1,Social Media,2025-01-30 10:00:00,1345,0,4,SYNTHETIC
U00515,S00515_2,2,Display Ads,2025-01-31 15:00:00,1345,0,4,SYNTHETIC
U00515,S00515_3,3,Referral,2025-02-02 02:00:00,1345,0,4,SYNTHETIC
U00515,S00515_4,4,Display Ads,2025-02-02 10:00:00,1345,0,4,SYNTHETIC
U00516,S00516_1,1,Referral,2025-02-12 11:00:00,1659,0,3,SYNTHETIC
U00516,S00516_2,2,Social Media,2025-02-14 08:00:00,1659,0,3,SYNTHETIC
U00516,S00516_3,3,Social Media,2025-02-17 06:00:00,1659,0,3,SYNTHETIC
U00517,S00517_1,1,Direct,2025-02-09 23:00:00,956,0,4,SYNTHETIC
U00517,S00517_2,2,Direct,2025-02-10 07:00:00,956,0,4,SYNTHETIC
U00517,S00517_3,3,Email,2025-02-12 09:00:00,956,0,4,SYNTHETIC
U00517,S00517_4,4,Email,2025-02-15 04:00:00,956,0,4,SYNTHETIC
U00518,S00518_1,1,Display Ads,2025-02-14 07:00:00,1170,0,4,SYNTHETIC
U00518,S00518_2,2,Display Ads,2025-02-16 20:00:00,1170,0,4,SYNTHETIC
U00518,S00518_3,3,Paid Search,2025-02-18 11:00:00,1170,0,4,SYNTHETIC
U00518,S00518_4,4,Social Media,2025-02-18 22:00:00,1170,0,4,SYNTHETIC
U00519,S00519_1,1,Direct,2025-02-17 17:00:00,1369,0,3,SYNTHETIC
U00519,S00519_2,2,Email,2025-02-20 12:00:00,1369,0,3,SYNTHETIC
U00519,S00519_3,3,Display Ads,2025-02-21 07:00:00,1369,0,3,SYNTHETIC
U00520,S00520_1,1,Direct,2025-01-29 22:00:00,1207,0,4,SYNTHETIC
U00520,S00520_2,2,Direct,2025-01-31 02:00:00,1207,0,4,SYNTHETIC
U00520,S00520_3,3,Display Ads,2025-02-01 03:00:00,1207,0,4,SYNTHETIC
U00520,S00520_4,4,Email,2025-02-01 20:00:00,1207,1,4,SYNTHETIC
U00521,S00521_1,1,Organic Search,2025-02-14 02:00:00,175,0,2,SYNTHETIC
U00521,S00521_2,2,Paid Search,2025-02-14 21:00:00,175,0,2,SYNTHETIC
U00522,S00522_1,1,Social Media,2025-01-21 12:00:00,606,0,1,SYNTHETIC
U00523,S00523_1,1,Email,2025-02-06 12:00:00,1042,0,2,SYNTHETIC
U00523,S00523_2,2,Direct,2025-02-09 07:00:00,1042,0,2,SYNTHETIC
U00524,S00524_1,1,Direct,2025-01-03 19:00:00,1483,0,3,SYNTHETIC
U00524,S00524_2,2,Paid Search,2025-01-06 01:00:00,1483,0,3,SYNTHETIC
U00524,S00524_3,3,Email,2025-01-06 16:00:00,1483,0,3,SYNTHETIC
U00525,S00525_1,1,Paid Search,2025-02-06 13:00:00,1668,0,2,SYNTHETIC
U00525,S00525_2,2,Social Media,2025-02-07 03:00:00,1668,0,2,SYNTHETIC
U00526,S00526_1,1,Organic Search,2025-02-22 21:00:00,686,0,1,SYNTHETIC
U00527,S00527_1,1,Email,2025-01-19 15:00:00,221,0,1,SYNTHETIC
U00528,S00528_1,1,Email,2025-01-04 12:00:00,1073,0,3,SYNTHETIC
U00528,S00528_2,2,Referral,2025-01-06 16:00:00,1073,0,3,SYNTHETIC
U00528,S00528_3,3,Display Ads,2025-01-07 11:00:00,1073,0,3,SYNTHETIC
U00529,S00529_1,1,Referral,2025-02-14 05:00:00,1102,0,2,SYNTHETIC
U00529,S00529_2,2,Direct,2025-02-16 08:00:00,1102,0,2,SYNTHETIC
U00530,S00530_1,1,Social Media,2025-02-14 07:00:00,1362,0,1,SYNTHETIC
U00531,S00531_1,1,Social Media,2025-02-27 03:00:00,185,0,2,SYNTHETIC
U00531,S00531_2,2,Social Media,2025-02-28 23:00:00,185,0,2,SYNTHETIC
U00532,S00532_1,1,Social Media,2025-01-22 15:00:00,626,0,5,SYNTHETIC
U00532,S00532_2,2,Social Media,2025-01-23 04:00:00,626,0,5,SYNTHETIC
U00532,S00532_3,3,Display Ads,2025-01-24 10:00:00,626,0,5,SYNTHETIC
U00532,S00532_4,4,Direct,2025-01-25 04:00:00,626,0,5,SYNTHETIC
U00532,S00532_5,5,Organic Search,2025-01-26 19:00:00,626,0,5,SYNTHETIC
U00533,S00533_1,1,Email,2025-02-20 11:00:00,546,0,3,SYNTHETIC
U00533,S00533_2,2,Email,2025-02-22 17:00:00,546,0,3,SYNTHETIC
U00533,S00533_3,3,Email,2025-02-23 05:00:00,546,1,3,SYNTHETIC
U00534,S00534_1,1,Paid Search,2025-03-02 15:00:00,1176,0,4,SYNTHETIC
U00534,S00534_2,2,Email,2025-03-05 10:00:00,1176,0,4,SYNTHETIC
U00534,S00534_3,3,Social Media,2025-03-07 10:00:00,1176,0,4,SYNTHETIC
U00534,S00534_4,4,Display Ads,2025-03-07 18:00:00,1176,0,4,SYNTHETIC
U00535,S00535_1,1,Paid Search,2025-01-07 17:00:00,331,0,5,SYNTHETIC
U00535,S00535_2,2,Organic Search,2025-01-09 21:00:00,331,0,5,SYNTHETIC
U00535,S00535_3,3,Email,2025-01-10 15:00:00,331,0,5,SYNTHETIC
U00535,S00535_4,4,Organic Search,2025-01-13 11:00:00,331,0,5,SYNTHETIC
U00535,S00535_5,5,Paid Search,2025-01-13 15:00:00,331,1,5,SYNTHETIC
U00536,S00536_1,1,Direct,2025-01-14 08:00:00,1512,0,4,SYNTHETIC
U00536,S00536_2,2,Direct,2025-01-14 13:00:00,1512,0,4,SYNTHETIC
U00536,S00536_3,3,Organic Search,2025-01-17 00:00:00,1512,0,4,SYNTHETIC
U00536,S00536_4,4,Paid Search,2025-01-17 07:00:00,1512,0,4,SYNTHETIC
U00537,S00537_1,1,Referral,2025-01-15 00:00:00,826,0,3,SYNTHETIC
U00537,S00537_2,2,Organic Search,2025-01-17 12:00:00,826,0,3,SYNTHETIC
U00537,S00537_3,3,Social Media,2025-01-20 05:00:00,826,0,3,SYNTHETIC
U00538,S00538_1,1,Organic Search,2025-02-14 07:00:00,800,0,1,SYNTHETIC
U00539,S00539_1,1,Display Ads,2025-01-31 13:00:00,969,0,3,SYNTHETIC
U00539,S00539_2,2,Direct,2025-02-03 12:00:00,969,0,3,SYNTHETIC
U00539,S00539_3,3,Direct,2025-02-05 09:00:00,969,0,3,SYNTHETIC
U00540,S00540_1,1,Direct,2025-02-27 12:00:00,1245,0,3,SYNTHETIC
U00540,S00540_2,2,Referral,2025-03-01 01:00:00,1245,0,3,SYNTHETIC
U00540,S00540_3,3,Organic Search,2025-03-01 05:00:00,1245,0,3,SYNTHETIC
U00541,S00541_1,1,Paid Search,2025-02-25 04:00:00,555,0,5,SYNTHETIC
U00541,S00541_2,2,Email,2025-02-26 09:00:00,555,0,5,SYNTHETIC
U00541,S00541_3,3,Direct,2025-02-27 14:00:00,555,0,5,SYNTHETIC
U00541,S00541_4,4,Direct,2025-02-28 17:00:00,555,0,5,SYNTHETIC
U00541,S00541_5,5,Organic Search,2025-03-02 04:00:00,555,0,5,SYNTHETIC
U00542,S00542_1,1,Display Ads,2025-01-04 13:00:00,1459,0,1,SYNTHETIC
U00543,S00543_1,1,Referral,2025-01-12 02:00:00,848,0,2,SYNTHETIC
U00543,S00543_2,2,Organic Search,2025-01-13 07:00:00,848,0,2,SYNTHETIC
U00544,S00544_1,1,Direct,2025-03-03 12:00:00,1670,0,2,SYNTHETIC
U00544,S00544_2,2,Email,2025-03-05 19:00:00,1670,0,2,SYNTHETIC
U00545,S00545_1,1,Direct,2025-01-24 09:00:00,1407,1,1,SYNTHETIC
U00546,S00546_1,1,Social Media,2025-02-15 03:00:00,1544,0,4,SYNTHETIC
U00546,S00546_2,2,Social Media,2025-02-15 17:00:00,1544,0,4,SYNTHETIC
U00546,S00546_3,3,Display Ads,2025-02-15 18:00:00,1544,0,4,SYNTHETIC
U00546,S00546_4,4,Display Ads,2025-02-18 12:00:00,1544,0,4,SYNTHETIC
U00547,S00547_1,1,Direct,2025-02-26 00:00:00,1435,0,4,SYNTHETIC
U00547,S00547_2,2,Email,2025-02-27 13:00:00,1435,0,4,SYNTHETIC
U00547,S00547_3,3,Display Ads,2025-03-01 04:00:00,1435,0,4,SYNTHETIC
U00547,S00547_4,4,Paid Search,2025-03-01 18:00:00,1435,0,4,SYNTHETIC
U00548,S00548_1,1,Social Media,2025-01-19 12:00:00,202,0,4,SYNTHETIC
U00548,S00548_2,2,Social Media,2025-01-20 22:00:00,202,0,4,SYNTHETIC
U00548,S00548_3,3,Display Ads,2025-01-22 13:00:00,202,0,4,SYNTHETIC
U00548,S00548_4,4,Display Ads,2025-01-23 14:00:00,202,0,4,SYNTHETIC
U00549,S00549_1,1,Direct,2025-01-18 04:00:00,697,0,5,SYNTHETIC
U00549,S00549_2,2,Email,2025-01-19 21:00:00,697,0,5,SYNTHETIC
U00549,S00549_3,3,Social Media,2025-01-20 15:00:00,697,0,5,SYNTHETIC
U00549,S00549_4,4,Email,2025-01-20 19:00:00,697,0,5,SYNTHETIC
U00549,S00549_5,5,Email,2025-01-23 11:00:00,697,0,5,SYNTHETIC
U00550,S00550_1,1,Social Media,2025-03-02 04:00:00,816,0,4,SYNTHETIC
U00550,S00550_2,2,Email,2025-03-04 06:00:00,816,0,4,SYNTHETIC
U00550,S00550_3,3,Email,2025-03-04 11:00:00,816,0,4,SYNTHETIC
U00550,S00550_4,4,Paid Search,2025-03-05 12:00:00,816,0,4,SYNTHETIC
U00551,S00551_1,1,Referral,2025-01-17 13:00:00,509,0,2,SYNTHETIC
U00551,S00551_2,2,Referral,2025-01-19 11:00:00,509,0,2,SYNTHETIC
U00552,S00552_1,1,Direct,2025-01-12 00:00:00,373,0,2,SYNTHETIC
U00552,S00552_2,2,Organic Search,2025-01-13 14:00:00,373,1,2,SYNTHETIC
U00553,S00553_1,1,Paid Search,2025-02-20 00:00:00,1245,0,4,SYNTHETIC
U00553,S00553_2,2,Paid Search,2025-02-21 00:00:00,1245,0,4,SYNTHETIC
U00553,S00553_3,3,Organic Search,2025-02-22 19:00:00,1245,0,4,SYNTHETIC
U00553,S00553_4,4,Social Media,2025-02-23 07:00:00,1245,0,4,SYNTHETIC
U00554,S00554_1,1,Paid Search,2025-02-19 06:00:00,196,0,4,SYNTHETIC
U00554,S00554_2,2,Email,2025-02-21 01:00:00,196,0,4,SYNTHETIC
U00554,S00554_3,3,Email,2025-02-23 01:00:00,196,0,4,SYNTHETIC
U00554,S00554_4,4,Paid Search,2025-02-24 11:00:00,196,0,4,SYNTHETIC
U00555,S00555_1,1,Email,2025-02-26 13:00:00,360,0,3,SYNTHETIC
U00555,S00555_2,2,Display Ads,2025-02-26 20:00:00,360,0,3,SYNTHETIC
U00555,S00555_3,3,Organic Search,2025-02-27 06:00:00,360,0,3,SYNTHETIC
U00556,S00556_1,1,Paid Search,2025-02-04 01:00:00,801,0,1,SYNTHETIC
U00557,S00557_1,1,Email,2025-01-04 18:00:00,918,0,6,SYNTHETIC
U00557,S00557_2,2,Email,2025-01-05 20:00:00,918,0,6,SYNTHETIC
U00557,S00557_3,3,Organic Search,2025-01-07 16:00:00,918,0,6,SYNTHETIC
U00557,S00557_4,4,Organic Search,2025-01-09 21:00:00,918,0,6,SYNTHETIC
U00557,S00557_5,5,Paid Search,2025-01-12 08:00:00,918,0,6,SYNTHETIC
U00557,S00557_6,6,Paid Search,2025-01-13 03:00:00,918,0,6,SYNTHETIC
U00558,S00558_1,1,Referral,2025-01-14 15:00:00,94,0,4,SYNTHETIC
U00558,S00558_2,2,Email,2025-01-16 10:00:00,94,0,4,SYNTHETIC
U00558,S00558_3,3,Social Media,2025-01-17 09:00:00,94,0,4,SYNTHETIC
U00558,S00558_4,4,Referral,2025-01-19 02:00:00,94,0,4,SYNTHETIC
U00559,S00559_1,1,Organic Search,2025-01-30 03:00:00,1332,0,6,SYNTHETIC
U00559,S00559_2,2,Paid Search,2025-01-31 01:00:00,1332,0,6,SYNTHETIC
U00559,S00559_3,3,Referral,2025-01-31 22:00:00,1332,0,6,SYNTHETIC
U00559,S00559_4,4,Display Ads,2025-02-03 13:00:00,1332,0,6,SYNTHETIC
U00559,S00559_5,5,Display Ads,2025-02-04 01:00:00,1332,0,6,SYNTHETIC
U00559,S00559_6,6,Direct,2025-02-04 18:00:00,1332,0,6,SYNTHETIC
U00560,S00560_1,1,Referral,2025-01-30 07:00:00,1545,0,6,SYNTHETIC
U00560,S00560_2,2,Social Media,2025-02-01 21:00:00,1545,0,6,SYNTHETIC
U00560,S00560_3,3,Social Media,2025-02-03 23:00:00,1545,0,6,SYNTHETIC
U00560,S00560_4,4,Social Media,2025-02-04 00:00:00,1545,0,6,SYNTHETIC
U00560,S00560_5,5,Social Media,2025-02-04 05:00:00,1545,0,6,SYNTHETIC
U00560,S00560_6,6,Paid Search,2025-02-07 02:00:00,1545,1,6,SYNTHETIC
U00561,S00561_1,1,Social Media,2025-03-03 18:00:00,1099,0,3,SYNTHETIC
U00561,S00561_2,2,Display Ads,2025-03-06 14:00:00,1099,0,3,SYNTHETIC
U00561,S00561_3,3,Display Ads,2025-03-07 15:00:00,1099,1,3,SYNTHETIC
U00562,S00562_1,1,Organic Search,2025-02-11 05:00:00,1432,0,3,SYNTHETIC
U00562,S00562_2,2,Paid Search,2025-02-13 02:00:00,1432,0,3,SYNTHETIC
U00562,S00562_3,3,Paid Search,2025-02-14 18:00:00,1432,1,3,SYNTHETIC
U00563,S00563_1,1,Email,2025-02-03 16:00:00,706,0,3,SYNTHETIC
U00563,S00563_2,2,Social Media,2025-02-04 14:00:00,706,0,3,SYNTHETIC
U00563,S00563_3,3,Direct,2025-02-04 23:00:00,706,0,3,SYNTHETIC
U00564,S00564_1,1,Social Media,2025-03-04 11:00:00,592,0,3,SYNTHETIC
U00564,S00564_2,2,Email,2025-03-07 06:00:00,592,0,3,SYNTHETIC
U00564,S00564_3,3,Organic Search,2025-03-10 02:00:00,592,0,3,SYNTHETIC
U00565,S00565_1,1,Referral,2025-01-11 15:00:00,1521,0,4,SYNTHETIC
U00565,S00565_2,2,Email,2025-01-13 13:00:00,1521,0,4,SYNTHETIC
U00565,S00565_3,3,Email,2025-01-14 14:00:00,1521,0,4,SYNTHETIC
U00565,S00565_4,4,Direct,2025-01-15 12:00:00,1521,0,4,SYNTHETIC
U00566,S00566_1,1,Direct,2025-01-27 06:00:00,91,0,4,SYNTHETIC
U00566,S00566_2,2,Referral,2025-01-28 11:00:00,91,0,4,SYNTHETIC
U00566,S00566_3,3,Display Ads,2025-01-29 04:00:00,91,0,4,SYNTHETIC
U00566,S00566_4,4,Paid Search,2025-01-30 08:00:00,91,0,4,SYNTHETIC
U00567,S00567_1,1,Display Ads,2025-02-02 16:00:00,818,0,1,SYNTHETIC
U00568,S00568_1,1,Referral,2025-02-22 01:00:00,31,0,3,SYNTHETIC
U00568,S00568_2,2,Paid Search,2025-02-23 10:00:00,31,0,3,SYNTHETIC
U00568,S00568_3,3,Direct,2025-02-26 07:00:00,31,0,3,SYNTHETIC
U00569,S00569_1,1,Display Ads,2025-01-04 03:00:00,1098,0,4,SYNTHETIC
U00569,S00569_2,2,Social Media,2025-01-04 10:00:00,1098,0,4,SYNTHETIC
U00569,S00569_3,3,Referral,2025-01-05 01:00:00,1098,0,4,SYNTHETIC
U00569,S00569_4,4,Organic Search,2025-01-07 07:00:00,1098,0,4,SYNTHETIC
U00570,S00570_1,1,Organic Search,2025-02-07 13:00:00,518,0,2,SYNTHETIC
U00570,S00570_2,2,Display Ads,2025-02-08 09:00:00,518,0,2,SYNTHETIC
U00571,S00571_1,1,Referral,2025-02-11 15:00:00,1039,0,5,SYNTHETIC
U00571,S00571_2,2,Direct,2025-02-13 21:00:00,1039,0,5,SYNTHETIC
U00571,S00571_3,3,Organic Search,2025-02-14 10:00:00,1039,0,5,SYNTHETIC
U00571,S00571_4,4,Social Media,2025-02-17 05:00:00,1039,0,5,SYNTHETIC
U00571,S00571_5,5,Direct,2025-02-18 16:00:00,1039,0,5,SYNTHETIC
U00572,S00572_1,1,Referral,2025-01-09 14:00:00,816,0,5,SYNTHETIC
U00572,S00572_2,2,Display Ads,2025-01-12 08:00:00,816,0,5,SYNTHETIC
U00572,S00572_3,3,Social Media,2025-01-13 00:00:00,816,0,5,SYNTHETIC
U00572,S00572_4,4,Social Media,2025-01-14 13:00:00,816,0,5,SYNTHETIC
U00572,S00572_5,5,Paid Search,2025-01-15 04:00:00,816,0,5,SYNTHETIC
U00573,S00573_1,1,Email,2025-01-14 02:00:00,355,0,3,SYNTHETIC
U00573,S00573_2,2,Email,2025-01-15 12:00:00,355,0,3,SYNTHETIC
U00573,S00573_3,3,Email,2025-01-18 07:00:00,355,0,3,SYNTHETIC
U00574,S00574_1,1,Social Media,2025-02-16 14:00:00,162,0,5,SYNTHETIC
U00574,S00574_2,2,Direct,2025-02-17 11:00:00,162,0,5,SYNTHETIC
U00574,S00574_3,3,Email,2025-02-17 17:00:00,162,0,5,SYNTHETIC
U00574,S00574_4,4,Referral,2025-02-20 16:00:00,162,0,5,SYNTHETIC
U00574,S00574_5,5,Referral,2025-02-23 08:00:00,162,0,5,SYNTHETIC
U00575,S00575_1,1,Referral,2025-03-02 19:00:00,794,0,6,SYNTHETIC
U00575,S00575_2,2,Paid Search,2025-03-04 02:00:00,794,0,6,SYNTHETIC
U00575,S00575_3,3,Organic Search,2025-03-04 03:00:00,794,0,6,SYNTHETIC
U00575,S00575_4,4,Referral,2025-03-04 05:00:00,794,0,6,SYNTHETIC
U00575,S00575_5,5,Social Media,2025-03-04 17:00:00,794,0,6,SYNTHETIC
U00575,S00575_6,6,Display Ads,2025-03-05 08:00:00,794,0,6,SYNTHETIC
U00576,S00576_1,1,Referral,2025-02-01 12:00:00,1468,0,1,SYNTHETIC
U00577,S00577_1,1,Organic Search,2025-02-17 09:00:00,1324,0,3,SYNTHETIC
U00577,S00577_2,2,Social Media,2025-02-18 15:00:00,1324,0,3,SYNTHETIC
U00577,S00577_3,3,Email,2025-02-21 02:00:00,1324,0,3,SYNTHETIC
U00578,S00578_1,1,Social Media,2025-01-17 07:00:00,1105,1,1,SYNTHETIC
U00579,S00579_1,1,Paid Search,2025-02-26 14:00:00,309,0,4,SYNTHETIC
U00579,S00579_2,2,Display Ads,2025-02-28 13:00:00,309,0,4,SYNTHETIC
U00579,S00579_3,3,Display Ads,2025-03-02 06:00:00,309,0,4,SYNTHETIC
U00579,S00579_4,4,Organic Search,2025-03-04 13:00:00,309,0,4,SYNTHETIC
U00580,S00580_1,1,Organic Search,2025-02-24 02:00:00,1217,0,3,SYNTHETIC
U00580,S00580_2,2,Referral,2025-02-24 20:00:00,1217,0,3,SYNTHETIC
U00580,S00580_3,3,Paid Search,2025-02-25 18:00:00,1217,0,3,SYNTHETIC
U00581,S00581_1,1,Email,2025-02-09 12:00:00,284,0,6,SYNTHETIC
U00581,S00581_2,2,Organic Search,2025-02-11 12:00:00,284,0,6,SYNTHETIC
U00581,S00581_3,3,Direct,2025-02-13 08:00:00,284,0,6,SYNTHETIC
U00581,S00581_4,4,Direct,2025-02-14 08:00:00,284,0,6,SYNTHETIC
U00581,S00581_5,5,Direct,2025-02-14 23:00:00,284,0,6,SYNTHETIC
U00581,S00581_6,6,Social Media,2025-02-17 03:00:00,284,0,6,SYNTHETIC
U00582,S00582_1,1,Email,2025-01-20 14:00:00,271,0,4,SYNTHETIC
U00582,S00582_2,2,Referral,2025-01-22 20:00:00,271,0,4,SYNTHETIC
U00582,S00582_3,3,Referral,2025-01-23 18:00:00,271,0,4,SYNTHETIC
U00582,S00582_4,4,Organic Search,2025-01-24 09:00:00,271,1,4,SYNTHETIC
U00583,S00583_1,1,Referral,2025-01-04 14:00:00,829,0,4,SYNTHETIC
U00583,S00583_2,2,Referral,2025-01-06 20:00:00,829,0,4,SYNTHETIC
U00583,S00583_3,3,Referral,2025-01-09 10:00:00,829,0,4,SYNTHETIC
U00583,S00583_4,4,Referral,2025-01-11 19:00:00,829,1,4,SYNTHETIC
U00584,S00584_1,1,Email,2025-02-19 04:00:00,619,0,1,SYNTHETIC
U00585,S00585_1,1,Direct,2025-02-18 14:00:00,1068,0,1,SYNTHETIC
U00586,S00586_1,1,Organic Search,2025-02-28 09:00:00,1607,0,3,SYNTHETIC
U00586,S00586_2,2,Organic Search,2025-02-28 15:00:00,1607,0,3,SYNTHETIC
U00586,S00586_3,3,Paid Search,2025-03-01 00:00:00,1607,0,3,SYNTHETIC
U00587,S00587_1,1,Social Media,2025-01-02 05:00:00,1557,0,5,SYNTHETIC
U00587,S00587_2,2,Referral,2025-01-04 01:00:00,1557,0,5,SYNTHETIC
U00587,S00587_3,3,Organic Search,2025-01-06 20:00:00,1557,0,5,SYNTHETIC
U00587,S00587_4,4,Direct,2025-01-09 15:00:00,1557,0,5,SYNTHETIC
U00587,S00587_5,5,Display Ads,2025-01-10 04:00:00,1557,0,5,SYNTHETIC
U00588,S00588_1,1,Referral,2025-01-17 21:00:00,1569,0,1,SYNTHETIC
U00589,S00589_1,1,Referral,2025-01-28 00:00:00,608,0,4,SYNTHETIC
U00589,S00589_2,2,Referral,2025-01-28 07:00:00,608,0,4,SYNTHETIC
U00589,S00589_3,3,Organic Search,2025-01-28 09:00:00,608,0,4,SYNTHETIC
U00589,S00589_4,4,Organic Search,2025-01-29 06:00:00,608,0,4,SYNTHETIC
U00590,S00590_1,1,Email,2025-02-24 22:00:00,1593,0,2,SYNTHETIC
U00590,S00590_2,2,Paid Search,2025-02-25 08:00:00,1593,0,2,SYNTHETIC
U00591,S00591_1,1,Social Media,2025-01-17 12:00:00,560,0,5,SYNTHETIC
U00591,S00591_2,2,Referral,2025-01-17 19:00:00,560,0,5,SYNTHETIC
U00591,S00591_3,3,Social Media,2025-01-20 12:00:00,560,0,5,SYNTHETIC
U00591,S00591_4,4,Referral,2025-01-21 17:00:00,560,0,5,SYNTHETIC
U00591,S00591_5,5,Social Media,2025-01-24 16:00:00,560,0,5,SYNTHETIC
U00592,S00592_1,1,Email,2025-02-22 11:00:00,163,0,2,SYNTHETIC
U00592,S00592_2,2,Email,2025-02-24 22:00:00,163,0,2,SYNTHETIC
U00593,S00593_1,1,Display Ads,2025-01-31 16:00:00,1347,0,4,SYNTHETIC
U00593,S00593_2,2,Social Media,2025-02-03 02:00:00,1347,0,4,SYNTHETIC
U00593,S00593_3,3,Email,2025-02-04 19:00:00,1347,0,4,SYNTHETIC
U00593,S00593_4,4,Organic Search,2025-02-05 11:00:00,1347,0,4,SYNTHETIC
U00594,S00594_1,1,Referral,2025-02-11 14:00:00,88,0,3,SYNTHETIC
U00594,S00594_2,2,Social Media,2025-02-13 18:00:00,88,0,3,SYNTHETIC
U00594,S00594_3,3,Email,2025-02-15 23:00:00,88,1,3,SYNTHETIC
U00595,S00595_1,1,Display Ads,2025-01-02 15:00:00,1417,0,1,SYNTHETIC
U00596,S00596_1,1,Display Ads,2025-01-15 20:00:00,1195,0,2,SYNTHETIC
U00596,S00596_2,2,Display Ads,2025-01-17 19:00:00,1195,0,2,SYNTHETIC
U00597,S00597_1,1,Direct,2025-01-16 19:00:00,363,0,5,SYNTHETIC
U00597,S00597_2,2,Referral,2025-01-19 19:00:00,363,0,5,SYNTHETIC
U00597,S00597_3,3,Email,2025-01-22 08:00:00,363,0,5,SYNTHETIC
U00597,S00597_4,4,Organic Search,2025-01-24 07:00:00,363,0,5,SYNTHETIC
U00597,S00597_5,5,Display Ads,2025-01-26 17:00:00,363,1,5,SYNTHETIC
U00598,S00598_1,1,Direct,2025-02-12 01:00:00,1429,0,3,SYNTHETIC
U00598,S00598_2,2,Social Media,2025-02-13 21:00:00,1429,0,3,SYNTHETIC
U00598,S00598_3,3,Paid Search,2025-02-15 19:00:00,1429,0,3,SYNTHETIC
U00599,S00599_1,1,Direct,2025-01-21 19:00:00,59,0,1,SYNTHETIC
U00600,S00600_1,1,Organic Search,2025-01-05 16:00:00,693,0,3,SYNTHETIC
U00600,S00600_2,2,Organic Search,2025-01-06 10:00:00,693,0,3,SYNTHETIC
U00600,S00600_3,3,Social Media,2025-01-08 15:00:00,693,1,3,SYNTHETIC
U00601,S00601_1,1,Display Ads,2025-01-13 16:00:00,493,0,2,SYNTHETIC
U00601,S00601_2,2,Display Ads,2025-01-15 19:00:00,493,0,2,SYNTHETIC
U00602,S00602_1,1,Direct,2025-02-21 20:00:00,892,0,5,SYNTHETIC
U00602,S00602_2,2,Organic Search,2025-02-22 10:00:00,892,0,5,SYNTHETIC
